ensemble,n,d,degree,seed,basis_size_m,generator_type,cone,solver,status,value,solve_time,wall_time,error
hard_sos,4,2,4,0,15,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.003425979,0.5190949299139902,
hard_sos,4,2,4,0,15,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.012209162,0.719295040005818,
hard_sos,4,2,4,0,15,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.22377895228826603,0.009413538,0.10597019700799137,
hard_sos,4,2,4,1,15,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.003389737,0.5005492720520124,
hard_sos,4,2,4,1,15,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.01082297,0.6970737669616938,
hard_sos,4,2,4,1,15,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.2256467788225595,0.012553802,0.10632840101607144,
hard_sos,4,2,4,2,15,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.003452663,0.5157551110023633,
hard_sos,4,2,4,2,15,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.011345795,0.7089528329670429,
hard_sos,4,2,4,2,15,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.32482297653411174,0.009744781,0.10590612201485783,
hard_sos,4,2,4,3,15,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.003510562,0.5128761339001358,
hard_sos,4,2,4,3,15,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.011280274,0.7073920760303736,
hard_sos,4,2,4,3,15,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.02995690833595356,0.009312039,0.10497524496167898,
hard_sos,4,2,4,4,15,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.002748288,0.5308402890805155,
hard_sos,4,2,4,4,15,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.015675615,0.827136346953921,
hard_sos,4,2,4,4,15,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.3207964559872227,0.00962998,0.11658521206118166,
hard_sos,4,2,4,5,15,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.005551295,0.5652939790161327,
hard_sos,4,2,4,5,15,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.0127146,0.7147402729606256,
hard_sos,4,2,4,5,15,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.20063632471369605,0.010890265,0.12664561497513205,
hard_sos,4,2,4,6,15,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.003887457,0.5380343410652131,
hard_sos,4,2,4,6,15,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.011908192,0.7866154169896618,
hard_sos,4,2,4,6,15,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.22233129995862638,0.013344049,0.11633394309319556,
hard_sos,4,2,4,7,15,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.003729251,0.5318175359861925,
hard_sos,4,2,4,7,15,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.010672146,0.7706064790254459,
hard_sos,4,2,4,7,15,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.19312970974605911,0.00982443,0.11969571805093437,
hard_sos,4,2,4,8,15,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.003626607,0.5156339950626716,
hard_sos,4,2,4,8,15,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.011906328,0.7427903990028426,
hard_sos,4,2,4,8,15,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.11230781099592119,0.008568539,0.1451048570452258,
hard_sos,4,2,4,9,15,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.003139391,0.5572314879391342,
hard_sos,4,2,4,9,15,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.011781286,0.7310851749498397,
hard_sos,4,2,4,9,15,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.2743051758785842,0.010500804,0.11400594899896532,
hard_sos,4,3,6,0,35,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.017170157,2.6124529680237174,
hard_sos,4,3,6,0,35,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.072762949,3.302896522101946,
hard_sos,4,3,6,0,35,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.6022526185319825,0.139275886,0.505452606943436,
hard_sos,4,3,6,1,35,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.023418085,3.3040307679912075,
hard_sos,4,3,6,1,35,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.131111981,5.427148415939882,
hard_sos,4,3,6,1,35,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.2124072481883112,0.231310407,0.8938257429981604,
hard_sos,4,3,6,2,35,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.024060532,3.4192429169779643,
hard_sos,4,3,6,2,35,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.101592559,4.383753848029301,
hard_sos,4,3,6,2,35,hard_sos_random_psd_gram,sos,CLARABEL,optimal,4.273144299758678,0.227265746,0.7013474239502102,
hard_sos,4,3,6,3,35,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.028118061,3.9837513740640134,
hard_sos,4,3,6,3,35,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.115588177,4.609471914009191,
hard_sos,4,3,6,3,35,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.0518606159635262,0.251419535,0.7558788770111278,
hard_sos,4,3,6,4,35,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.022953136,3.2100103999255225,
hard_sos,4,3,6,4,35,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.106343115,4.22413922206033,
hard_sos,4,3,6,4,35,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.4084792528817762,0.265146513,0.7266859060619026,
hard_sos,4,3,6,5,35,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.02065001,3.1920272540301085,
hard_sos,4,3,6,5,35,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.109979922,4.133658719016239,
hard_sos,4,3,6,5,35,hard_sos_random_psd_gram,sos,CLARABEL,optimal,2.0646699270047435,0.234069577,0.7643784490646794,
hard_sos,4,3,6,6,35,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.02775218,3.770640206988901,
hard_sos,4,3,6,6,35,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.116142962,5.1984115180093795,
hard_sos,4,3,6,6,35,hard_sos_random_psd_gram,sos,CLARABEL,optimal,3.7536970042875617,0.226360857,0.8427581490250304,
hard_sos,4,3,6,7,35,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.021678592,3.114578982000239,
hard_sos,4,3,6,7,35,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.104168374,4.764178526005708,
hard_sos,4,3,6,7,35,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.7304670126006356,0.20815297,0.7422210810473189,
hard_sos,4,3,6,8,35,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.024881833,3.9145682230591774,
hard_sos,4,3,6,8,35,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.120315119,4.991502778953873,
hard_sos,4,3,6,8,35,hard_sos_random_psd_gram,sos,CLARABEL,optimal,5.274446159559079,0.227293826,0.8457271710503846,
hard_sos,4,3,6,9,35,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.023816672,3.8012362020090222,
hard_sos,4,3,6,9,35,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.12230776,5.0459081690059975,
hard_sos,4,3,6,9,35,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.570084424884565,0.249829769,0.8411768790101632,
hard_sos,5,2,4,0,21,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.006610121,1.0040815799729899,
hard_sos,5,2,4,0,21,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.025474634,1.406331485020928,
hard_sos,5,2,4,0,21,hard_sos_random_psd_gram,sos,CLARABEL,optimal,1.1302803585197974,0.044694469,0.27734273893292993,
hard_sos,5,2,4,1,21,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.006695834,1.0375147849554196,
hard_sos,5,2,4,1,21,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.03829926,1.8933329299325123,
hard_sos,5,2,4,1,21,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.4745432157155512,0.036396917,0.33527946507092565,
hard_sos,5,2,4,2,21,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.00534287,0.9183551640016958,
hard_sos,5,2,4,2,21,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.018595687,1.416675175074488,
hard_sos,5,2,4,2,21,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.6158113421922976,0.03266938,0.2094914329936728,
hard_sos,5,2,4,3,21,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.007053349,0.9949527459684759,
hard_sos,5,2,4,3,21,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible_inaccurate,-inf,0.015793341,1.3448339250171557,
