ensemble,n,d,degree,seed,basis_size_m,generator_type,cone,solver,status,value,solve_time,wall_time,error,is_success,is_reliable_success,finite_value,sos_best_value,gap_to_sos_best,rel_gap_to_sos_best
hard_sos,4,2,4,4,15,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.015675615,0.827136346953921,,False,False,,0.3207964559872227,,
hard_sos,4,2,4,4,15,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.3207964559872227,0.00962998,0.11658521206118166,,True,True,0.3207964559872227,0.3207964559872227,0.0,0.0
hard_sos,4,2,4,5,15,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.005551295,0.5652939790161327,,False,False,,0.20063632471369605,,
hard_sos,4,2,4,5,15,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.0127146,0.7147402729606256,,False,False,,0.20063632471369605,,
hard_sos,4,2,4,5,15,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.20063632471369605,0.010890265,0.12664561497513205,,True,True,0.20063632471369605,0.20063632471369605,0.0,0.0
hard_sos,4,2,4,6,15,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.003887457,0.5380343410652131,,False,False,,0.22233129995862638,,
hard_sos,4,2,4,6,15,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.011908192,0.7866154169896618,,False,False,,0.22233129995862638,,
hard_sos,4,2,4,6,15,hard_sos_random_psd_gram,sos,CLARABEL,optimal,0.22233129995862638,0.013344049,0.11633394309319556,,True,True,0.22233129995862638,0.22233129995862638,0.0,0.0
hard_sos,4,2,4,7,15,hard_sos_random_psd_gram,dsos,CLARABEL,infeasible,-inf,0.003729251,0.5318175359861925,,False,False,,0.19312970974605911,,
hard_sos,4,2,4,7,15,hard_sos_random_psd_gram,sdsos,CLARABEL,infeasible,-inf,0.010672146,0.7706064790254459,,False,False,,0.19312970974605911,,
