ensemble,n,d,degree,seed,basis_size_m,generator_type,cone,solver,status,value,solve_time,wall_time,error
easy_dsos,4,3,6,3,35,easy_dsos_dd_gram,sos,CLARABEL,optimal,2.267696605425355,0.17346444,0.7161481579532847,
easy_dsos,4,3,6,4,35,easy_dsos_dd_gram,dsos,CLARABEL,optimal,2.1474611735950084,0.016569653,3.3184739210410044,
easy_dsos,4,3,6,4,35,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,2.2337802058907252,0.077361247,4.671954935998656,
easy_dsos,4,3,6,4,35,easy_dsos_dd_gram,sos,CLARABEL,optimal,2.2337927247572855,0.10428479,0.6053646060172468,
easy_dsos,4,3,6,5,35,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.724472955621101,0.015716072,3.1155454909894615,
easy_dsos,4,3,6,5,35,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.7764203921636927,0.056164556,4.017207577009685,
easy_dsos,4,3,6,5,35,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.7764317945382135,0.131731695,0.5355543070472777,
easy_dsos,4,3,6,6,35,easy_dsos_dd_gram,dsos,CLARABEL,optimal,2.025546207726604,0.020597911,2.7418692230712622,
easy_dsos,4,3,6,6,35,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,2.114500023557185,0.061665911,4.564551851944998,
easy_dsos,4,3,6,6,35,easy_dsos_dd_gram,sos,CLARABEL,optimal,2.1145254240927756,0.188767927,0.7096396869746968,
easy_dsos,4,3,6,7,35,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.4023469613079356,0.017070311,3.147103010909632,
easy_dsos,4,3,6,7,35,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.4325632597038285,0.062319597,4.164694859995507,
easy_dsos,4,3,6,7,35,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.4325665800955727,0.163515824,0.709307694924064,
easy_dsos,4,3,6,8,35,easy_dsos_dd_gram,dsos,CLARABEL,optimal,2.2749305625657494,0.0200849,3.3391204579966143,
easy_dsos,4,3,6,8,35,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,2.3138624445182305,0.061463671,4.45812591991853,
easy_dsos,4,3,6,8,35,easy_dsos_dd_gram,sos,CLARABEL,optimal,2.3138629526568426,0.137690737,0.6513851119671017,
easy_dsos,4,3,6,9,35,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.8377501998338783,0.012435448,2.404823779943399,
easy_dsos,4,3,6,9,35,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.9056927826488979,0.073710313,3.3376316520152614,
easy_dsos,4,3,6,9,35,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.9057187443753911,0.164923358,0.7000097029376775,
easy_dsos,5,2,4,0,21,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.99610345758531,0.006175388,1.1279060590313748,
easy_dsos,5,2,4,0,21,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,2.058981743887766,0.019791551,1.5458834409946576,
easy_dsos,5,2,4,0,21,easy_dsos_dd_gram,sos,CLARABEL,optimal,2.0590000104785693,0.025723074,0.2812800850952044,
easy_dsos,5,2,4,1,21,easy_dsos_dd_gram,dsos,CLARABEL,optimal,2.049163281090732,0.007380683,1.341547723975964,
easy_dsos,5,2,4,1,21,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,2.106847212878591,0.023315484,1.8960066420258954,
easy_dsos,5,2,4,1,21,easy_dsos_dd_gram,sos,CLARABEL,optimal,2.106861390114767,0.035817538,0.28330673195887357,
