ensemble,n,d,degree,seed,basis_size_m,generator_type,cone,solver,status,value,solve_time,wall_time,error,is_success,is_reliable_success,finite_value,sos_best_value,gap_to_sos_best,rel_gap_to_sos_best
easy_dsos,3,2,4,2,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.7150884746440542,0.001065699,0.02876257710158825,,True,True,1.7150884746440542,1.715088791725841,3.170817868269893e-07,1.8487776746993936e-07
easy_dsos,3,2,4,2,10,easy_dsos_dd_gram,sos,SCS,optimal,1.715088791725841,0.000913675,0.04715031699743122,,True,True,1.715088791725841,1.715088791725841,0.0,0.0
easy_dsos,3,2,4,3,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.4726199282061994,0.00071119,0.11818717001006007,,True,True,1.4726199282061994,1.5142222572950816,0.041602329088882284,0.027474387520361944
easy_dsos,3,2,4,3,10,easy_dsos_dd_gram,dsos,SCS,optimal,1.4726194825106853,0.003736505,0.19401041499804705,,True,True,1.4726194825106853,1.5142222572950816,0.041602774784396335,0.02747468185992267
easy_dsos,3,2,4,3,10,easy_dsos_dd_gram,sdsos,CLARABEL,optimal,1.5142215064641098,0.001975087,0.25546667899470776,,True,True,1.5142215064641098,1.5142222572950816,7.508309718406991e-07,4.95852552835896e-07
easy_dsos,3,2,4,3,10,easy_dsos_dd_gram,sdsos,SCS,optimal,1.51422336057288,0.158445839,0.4154646140523255,,True,True,1.51422336057288,1.5142222572950816,-1.103277798453206e-06,-7.286102110426228e-07
easy_dsos,3,2,4,3,10,easy_dsos_dd_gram,sos,CLARABEL,optimal,1.5142217788931325,0.000918409,0.02776030998211354,,True,True,1.5142217788931325,1.5142222572950816,4.784019491665958e-07,3.159390550903572e-07
easy_dsos,3,2,4,3,10,easy_dsos_dd_gram,sos,SCS,optimal,1.5142222572950816,0.0009187300000000001,0.027560977032408118,,True,True,1.5142222572950816,1.5142222572950816,0.0,0.0
easy_dsos,3,2,4,4,10,easy_dsos_dd_gram,dsos,CLARABEL,optimal,1.5780122535806116,0.000778894,0.12030912598129362,,True,True,1.5780122535806116,1.5917844961301062,0.013772242549494607,0.008652077327664157
easy_dsos,3,2,4,4,10,easy_dsos_dd_gram,dsos,SCS,optimal,1.5780133939629282,0.0035702219999999996,0.15060886007267982,,True,True,1.5780133939629282,1.5917844961301062,0.013771102167178029,0.008651360910134428
