n,d,degree,seed,basis_size_m,generator_type,solver,method,round,status,value,solve_time,wall_time,error,basis_condition,is_success,finite_value,sos_value,gap_to_sos,rel_gap_to_sos
3,2,4,1,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.004950018,0.3735838329885155,,1.0,False,,0.17728612697417714,,
3,2,4,1,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,0.35498052404727787,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",232813.29126306874,False,,0.17728612697417714,,
3,2,4,2,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.19192774288537487,0.002925841,0.08190369803924114,,1.0,True,0.19192774288537487,0.19192774288537487,0.0,0.0
3,2,4,2,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.004509729,0.3222048580646515,,1.0,False,,0.19192774288537487,,
3,2,4,2,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.19192770007585339,0.003209488,0.30152394401375204,,343548.4895679851,True,0.19192770007585339,0.19192774288537487,4.280952148327799e-08,4.280952148327799e-08
3,2,4,3,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.2381900737877591,0.002358515,0.06909027497749776,,1.0,True,0.2381900737877591,0.2381900737877591,0.0,0.0
3,2,4,3,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.00483315,0.3209874390158802,,1.0,False,,0.2381900737877591,,
3,2,4,3,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.23819001327550876,0.003171138,0.33028337196446955,,520045.0923695023,True,0.23819001327550876,0.2381900737877591,6.051225034942043e-08,6.051225034942043e-08
3,2,4,4,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.06693108504161498,0.002038886,0.09223851899150759,,1.0,True,0.06693108504161498,0.06693108504161498,0.0,0.0
3,2,4,4,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.004872655,0.30311833205632865,,1.0,False,,0.06693108504161498,,
3,2,4,4,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.06693106690908274,0.003370804,0.35925960808526725,,317035.64497969236,True,0.06693106690908274,0.06693108504161498,1.813253223958977e-08,1.813253223958977e-08
3,2,4,5,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.2378493338328289,0.001931514,0.07104936905670911,,1.0,True,0.2378493338328289,0.2378493338328289,0.0,0.0
3,2,4,5,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.004222165,0.28850735805463046,,1.0,False,,0.2378493338328289,,
3,2,4,5,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.23784885879957665,0.003432963,0.3204075670801103,,285274.3786474276,True,0.23784885879957665,0.2378493338328289,4.750332522618361e-07,4.750332522618361e-07
3,2,4,6,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.1050436848725114,0.002143814,0.06934696901589632,,1.0,True,0.1050436848725114,0.1050436848725114,0.0,0.0
3,2,4,6,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.004532737,0.33700651093386114,,1.0,False,,0.1050436848725114,,
3,2,4,6,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.10504361510584068,0.003195745,0.3005668700207025,,415779.3739882368,True,0.10504361510584068,0.1050436848725114,6.976667071834086e-08,6.976667071834086e-08
3,2,4,7,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.4114843197129773,0.002172174,0.06675928004551679,,1.0,True,0.4114843197129773,0.4114843197129773,0.0,0.0
3,2,4,7,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.00479978,0.30943347106222063,,1.0,False,,0.4114843197129773,,
3,2,4,7,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.4114842263267579,0.003530891,0.30218544707167894,,226924.98433168035,True,0.4114842263267579,0.4114843197129773,9.338621936860747e-08,9.338621936860747e-08
3,2,4,8,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.39352232947100013,0.002238815,0.08938081795349717,,1.0,True,0.39352232947100013,0.39352232947100013,0.0,0.0
3,2,4,8,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.004419012,0.28599817608483136,,1.0,False,,0.39352232947100013,,
3,2,4,8,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.39352227451741584,0.002984482,0.3204038009280339,,400135.6558562277,True,0.39352227451741584,0.39352232947100013,5.4953584294192837e-08,5.4953584294192837e-08
3,2,4,9,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.02430601769467259,0.001713917,0.06615805299952626,,1.0,True,0.02430601769467259,0.02430601769467259,0.0,0.0
3,2,4,9,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.004287968,0.2832979019731283,,1.0,False,,0.02430601769467259,,
3,2,4,9,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.02430566409255566,0.003906172,0.31916633306536824,,299361.09603148984,True,0.02430566409255566,0.02430601769467259,3.5360211693077903e-07,3.5360211693077903e-07
3,3,6,0,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.09464872760638993,0.02161939,0.24794408201705664,,1.0,True,0.09464872760638993,0.09464872760638993,0.0,0.0
3,3,6,0,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.018043717,0.9033324150368571,,1.0,False,,0.09464872760638993,,
3,3,6,0,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,1.5808020370313898,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",351387.69346007425,False,,0.09464872760638993,,
3,3,6,1,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.8788840292015525,0.015157049,0.17227280198130757,,1.0,True,0.8788840292015525,0.8788840292015525,0.0,0.0
3,3,6,1,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.017852264,0.8402897270862013,,1.0,False,,0.8788840292015525,,
3,3,6,1,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.8788838571607722,0.034956499,1.7980667419033125,,406581.64341169904,True,0.8788838571607722,0.8788840292015525,1.7204078028854042e-07,1.7204078028854042e-07
3,3,6,2,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.8882317976408242,0.015454521,0.19121641502715647,,1.0,True,0.8882317976408242,0.8882317976408242,0.0,0.0
3,3,6,2,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible_inaccurate,-inf,0.023483228,0.9041766399750486,,1.0,False,,0.8882317976408242,,
3,3,6,2,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.8882317008612485,0.027704752,1.7605242530116811,,366995.9196324407,True,0.8882317008612485,0.8882317976408242,9.677957568676732e-08,9.677957568676732e-08
3,3,6,3,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,1.2313509024024458,0.017949727,0.18891220702789724,,1.0,True,1.2313509024024458,1.2313509024024458,0.0,0.0
3,3,6,3,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.029389896,1.3425876019755378,,1.0,False,,1.2313509024024458,,
3,3,6,3,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,1.23135070167419,0.037884747,2.347431077971123,,528482.1346206603,True,1.23135070167419,1.2313509024024458,2.0072825579475762e-07,1.6301466576515573e-07
3,3,6,4,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.6954793719144259,0.023470482,0.28420817700680345,,1.0,True,0.6954793719144259,0.6954793719144259,0.0,0.0
3,3,6,4,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.02765865,1.266423919936642,,1.0,False,,0.6954793719144259,,
3,3,6,4,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,2.2769068860216066,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",454512.5573303006,False,,0.6954793719144259,,
3,3,6,5,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.6077902483834954,0.021994291,0.2636148569872603,,1.0,True,0.6077902483834954,0.6077902483834954,0.0,0.0
3,3,6,5,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.02517682,1.2867941199801862,,1.0,False,,0.6077902483834954,,
3,3,6,5,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,2.322868184070103,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",401090.6882296399,False,,0.6077902483834954,,
3,3,6,6,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,1.037508905962692,0.025556914,0.28067678096704185,,1.0,True,1.037508905962692,1.037508905962692,0.0,0.0
3,3,6,6,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.015639254,0.8901028109248728,,1.0,False,,1.037508905962692,,
3,3,6,6,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,1.4763722659554332,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",485968.10487871204,False,,1.037508905962692,,
3,3,6,7,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,1.1265965229055428,0.016865354,0.18505263200495392,,1.0,True,1.1265965229055428,1.1265965229055428,0.0,0.0
3,3,6,7,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.028710411,1.2582141859456897,,1.0,False,,1.1265965229055428,,
3,3,6,7,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,2.1213715239427984,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",354916.3354718865,False,,1.1265965229055428,,
3,3,6,8,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,3.1162690064658203,0.022428559,0.2736664960393682,,1.0,True,3.1162690064658203,3.1162690064658203,0.0,0.0
3,3,6,8,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.014549306,0.7509176259627566,,1.0,False,,3.1162690064658203,,
3,3,6,8,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,3.116268230301659,0.019751983,1.3756988339591771,,498673.2419277352,True,3.116268230301659,3.1162690064658203,7.761641613868164e-07,2.490684083358609e-07
3,3,6,9,20,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.379070626322176,0.02143215,0.1815252210944891,,1.0,True,0.379070626322176,0.379070626322176,0.0,0.0
3,3,6,9,20,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.025200684,1.2289807460037991,,1.0,False,,0.379070626322176,,
3,3,6,9,20,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.37907011558317855,0.033955942,2.1604659421136603,,502709.4789653468,True,0.37907011558317855,0.379070626322176,5.107389974279286e-07,5.107389974279286e-07
4,2,4,0,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.22377895228826603,0.00818158,0.1628206060267985,,1.0,True,0.22377895228826603,0.22377895228826603,0.0,0.0
4,2,4,0,15,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.010245943,0.6539230829803273,,1.0,False,,0.22377895228826603,,
4,2,4,0,15,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.22377816855879562,0.014452756,0.7735545249888673,,367387.08016482374,True,0.22377816855879562,0.22377895228826603,7.83729470404948e-07,7.83729470404948e-07
4,2,4,1,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.2256467788225595,0.010056262,0.16168411599937826,,1.0,True,0.2256467788225595,0.2256467788225595,0.0,0.0
4,2,4,1,15,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.009509297,0.6507296939380467,,1.0,False,,0.2256467788225595,,
4,2,4,1,15,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,0.7504557999782264,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",284896.11280967837,False,,0.2256467788225595,,
4,2,4,2,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.32482297653411174,0.008043693,0.13975212501827627,,1.0,True,0.32482297653411174,0.32482297653411174,0.0,0.0
4,2,4,2,15,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.009899991,0.6498933340189978,,1.0,False,,0.32482297653411174,,
4,2,4,2,15,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,0.7446287659695372,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",384567.71449962945,False,,0.32482297653411174,,
4,2,4,3,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.02995690833595356,0.008106853,0.13988534198142588,,1.0,True,0.02995690833595356,0.02995690833595356,0.0,0.0
4,2,4,3,15,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.009863956,0.6434519389877096,,1.0,False,,0.02995690833595356,,
4,2,4,3,15,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.029956823032810165,0.017279386,0.7654934860765934,,547474.9636728447,True,0.029956823032810165,0.02995690833595356,8.530314339616485e-08,8.530314339616485e-08
4,2,4,4,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.3207964559872227,0.008780082,0.13598398806061596,,1.0,True,0.3207964559872227,0.3207964559872227,0.0,0.0
4,2,4,4,15,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.010654984,0.6683163020061329,,1.0,False,,0.3207964559872227,,
4,2,4,4,15,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.32079639899428647,0.013783294,0.757809155038558,,412967.8121559451,True,0.32079639899428647,0.3207964559872227,5.6992936203759115e-08,5.6992936203759115e-08
4,2,4,5,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.20063632471369605,0.008097066,0.15076613100245595,,1.0,True,0.20063632471369605,0.20063632471369605,0.0,0.0
4,2,4,5,15,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.009819215,0.6704568580025807,,1.0,False,,0.20063632471369605,,
4,2,4,5,15,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,0.7415019030449912,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",348613.6024640514,False,,0.20063632471369605,,
4,2,4,6,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.22233129995862638,0.009851482,0.14021130907349288,,1.0,True,0.22233129995862638,0.22233129995862638,0.0,0.0
4,2,4,6,15,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.010842412,0.6460944910068065,,1.0,False,,0.22233129995862638,,
4,2,4,6,15,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,exception,,,0.7612614659592509,"SolverError(""Solver 'CLARABEL' failed. Try another solver, or solve with verbose=True for more information."")",428582.43251928233,False,,0.22233129995862638,,
4,2,4,7,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.19312970974605911,0.007162724,0.13729581504594535,,1.0,True,0.19312970974605911,0.19312970974605911,0.0,0.0
4,2,4,7,15,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.011542551,0.6595931809861213,,1.0,False,,0.19312970974605911,,
4,2,4,7,15,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.19312965986481084,0.013918438,0.7850820180028677,,318714.95268589444,True,0.19312965986481084,0.19312970974605911,4.9881248270766676e-08,4.9881248270766676e-08
4,2,4,8,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.11230781099592119,0.007814112,0.13881850894540548,,1.0,True,0.11230781099592119,0.11230781099592119,0.0,0.0
4,2,4,8,15,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.009689608,0.6299795169616118,,1.0,False,,0.11230781099592119,,
4,2,4,8,15,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.11230775254017357,0.013382421,0.7525419209850952,,477696.5240886785,True,0.11230775254017357,0.11230781099592119,5.8455747617425224e-08,5.8455747617425224e-08
4,2,4,9,15,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.2743051758785842,0.007839933,0.13410360109992325,,1.0,True,0.2743051758785842,0.2743051758785842,0.0,0.0
4,2,4,9,15,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,infeasible,-inf,0.009521476,0.6276541990227997,,1.0,False,,0.2743051758785842,,
4,2,4,9,15,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.2743049476795809,0.014919674,0.7776726430747658,,435247.7526972361,True,0.2743049476795809,0.2743051758785842,2.2819900330484089e-07,2.2819900330484089e-07
