n,d,degree,seed,basis_size_m,generator_type,solver,method,round,status,value,solve_time,wall_time,error,basis_condition,is_success,finite_value,sos_value,gap_to_sos,rel_gap_to_sos
2,3,6,3,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,6,optimal,0.08887867858460569,0.004383217,0.2853574480395764,,72.47308090554257,True,0.08887867858460569,0.09391231331712989,0.005033634732524203,0.005033634732524203
2,3,6,3,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,7,optimal,0.09372375739692784,0.004307749,0.3081074700457975,,186.58722778797647,True,0.09372375739692784,0.09391231331712989,0.00018855592020204648,0.00018855592020204648
2,3,6,3,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,8,optimal,0.09391212963960914,0.004639961,0.2835324739571661,,717.0756644111739,True,0.09391212963960914,0.09391231331712989,1.8367752074865962e-07,1.8367752074865962e-07
2,3,6,3,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,9,optimal,0.09391223767110608,0.003171788,0.3054991939570755,,20539.186580852165,True,0.09391223767110608,0.09391231331712989,7.564602380605301e-08,7.564602380605301e-08
2,3,6,3,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,10,optimal,0.09391223873463149,0.002236079,0.28085611504502594,,40807.106003227884,True,0.09391223873463149,0.09391231331712989,7.458249839942255e-08,7.458249839942255e-08
2,3,6,3,10,hard_sos_random_psd_gram,CLARABEL,sos_basis_sdsos,0,optimal,0.09391227494918984,0.002795107,0.30325202306266874,,497246.16800079495,True,0.09391227494918984,0.09391231331712989,3.8367940047301374e-08,3.8367940047301374e-08
2,3,6,4,10,hard_sos_random_psd_gram,CLARABEL,sos,0,optimal,0.020012561071006185,0.001903385,0.060398817993700504,,1.0,True,0.020012561071006185,0.020012561071006185,0.0,0.0
2,3,6,4,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,0,optimal,-3566.272447638653,0.004479144,0.30282655800692737,,1.0,True,-3566.272447638653,0.020012561071006185,3566.292460199724,3566.292460199724
2,3,6,4,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,1,optimal,-41.179707294921386,0.006540357,0.2864892240613699,,85.83282837240326,True,-41.179707294921386,0.020012561071006185,41.19971985599239,41.19971985599239
2,3,6,4,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,2,optimal,-3.6560273447025837,0.004000753,0.31194357108324766,,14.647114551377747,True,-3.6560273447025837,0.020012561071006185,3.6760399057735897,3.6760399057735897
2,3,6,4,10,hard_sos_random_psd_gram,CLARABEL,sdsos_plus,3,optimal,-1.5347682673720808,0.003795194,0.2828955599106848,,62.159850045024065,True,-1.5347682673720808,0.020012561071006185,1.554780828443087,1.554780828443087
